paper_id,venue,year,tasks,has_auto_metrics,has_llm_judge,has_human_eval
2021.naacl-main.411,NAACL,2021,Text Summarization,True,False,True
2021.naacl-main.381,NAACL,2021,Text Summarization,True,False,True
2021.naacl-main.382,NAACL,2021,Text Summarization,True,False,False
2021.naacl-main.475,NAACL,2021,Text Summarization,True,False,True
2021.naacl-main.113,NAACL,2021,Text Summarization,True,False,False
2021.naacl-main.471,NAACL,2021,Text Summarization,True,False,False
2021.naacl-main.383,NAACL,2021,Text Summarization,True,False,True
2021.naacl-main.470,NAACL,2021,Text Summarization,True,False,False
2021.naacl-main.112,NAACL,2021,Text Summarization,True,False,True
2021.naacl-main.474,NAACL,2021,Text Summarization,True,False,False
2021.naacl-main.58,NAACL,2021,Text Summarization,True,True,True
2021.naacl-main.111,NAACL,2021,Text Summarization,True,False,True
2021.naacl-main.473,NAACL,2021,Text Summarization,True,False,True
2021.naacl-main.397,NAACL,2021,Text Summarization,True,False,True
2021.naacl-main.380,NAACL,2021,Text Summarization,True,False,True
2021.naacl-main.384,NAACL,2021,Text Summarization,True,False,True
2021.naacl-main.217,NAACL,2021,Text Summarization,True,False,False
2021.naacl-main.55,NAACL,2021,Text Summarization,True,False,True
2021.naacl-main.344,NAACL,2021,Text Summarization,True,False,True
2021.naacl-main.56,NAACL,2021,Text Summarization,True,False,True
2021.inlg-1.33,INLG,2021,Text Summarization,True,False,True
2021.inlg-1.30,INLG,2021,Text Summarization,False,False,True
2021.inlg-1.32,INLG,2021,Text Summarization,True,False,True
2020.inlg-1.6,INLG,2020,Text Summarization,True,False,False
2020.inlg-1.11,INLG,2020,Text Summarization,True,False,False
2020.inlg-1.30,INLG,2020,Text Summarization,True,False,True
