paper_id,venue,year,tasks,has_auto_metrics,has_llm_judge,has_human_eval
2020.emnlp-main.267,EMNLP,2020,Dialogue Generation,True,False,False
2020.emnlp-main.651,EMNLP,2020,Dialogue Generation,True,False,True
2020.emnlp-main.274,EMNLP,2020,Dialogue Generation,True,False,False
2020.emnlp-main.65,EMNLP,2020,Dialogue Generation,True,False,True
2020.emnlp-main.273,EMNLP,2020,Dialogue Generation,True,False,False
2020.emnlp-main.656,EMNLP,2020,Dialogue Generation,True,False,True
2020.emnlp-main.146,EMNLP,2020,Dialogue Generation,True,False,False
2020.emnlp-main.327,EMNLP,2020,Dialogue Generation,True,False,True
2020.emnlp-main.277,EMNLP,2020,Dialogue Generation,True,False,True
2020.emnlp-main.652,EMNLP,2020,Dialogue Generation,True,False,False
2020.emnlp-main.28,EMNLP,2020,Dialogue Generation,True,False,True
2021.emnlp-main.357,EMNLP,2021,Dialogue Generation,True,False,True
2021.emnlp-main.37,EMNLP,2021,Dialogue Generation,True,False,True
2021.emnlp-main.353,EMNLP,2021,Dialogue Generation,True,False,False
2021.emnlp-main.168,EMNLP,2021,Dialogue Generation,True,False,True
2021.emnlp-main.618,EMNLP,2021,Dialogue Generation,True,False,True
2021.emnlp-main.590,EMNLP,2021,Dialogue Generation,True,False,False
2021.emnlp-main.182,EMNLP,2021,Dialogue Generation,True,False,True
2021.emnlp-main.299,EMNLP,2021,Dialogue Generation,True,False,False
2021.emnlp-main.589,EMNLP,2021,Dialogue Generation,True,False,True
2021.emnlp-main.367,EMNLP,2021,Dialogue Generation,True,False,True
2021.emnlp-main.736,EMNLP,2021,Dialogue Generation,True,False,True
2021.emnlp-main.397,EMNLP,2021,Dialogue Generation,True,False,True
2021.emnlp-main.403,EMNLP,2021,Dialogue Generation,True,False,True
2021.emnlp-main.172,EMNLP,2021,Dialogue Generation,True,False,True
2021.emnlp-main.175,EMNLP,2021,Dialogue Generation,True,False,True
2021.emnlp-main.170,EMNLP,2021,Dialogue Generation,True,True,True
2021.emnlp-main.163,EMNLP,2021,Dialogue Generation,True,False,True
2021.emnlp-main.174,EMNLP,2021,Dialogue Generation,True,False,True
2021.emnlp-main.401,EMNLP,2021,Dialogue Generation,True,False,False
2021.emnlp-main.184,EMNLP,2021,Dialogue Generation,True,False,True
2021.emnlp-main.139,EMNLP,2021,Dialogue Generation,True,False,True
2021.emnlp-main.96,EMNLP,2021,Dialogue Generation,True,False,False
2021.emnlp-main.183,EMNLP,2021,Dialogue Generation,True,False,True
2021.emnlp-main.617,EMNLP,2021,Dialogue Generation,True,False,True
2021.emnlp-main.173,EMNLP,2021,Dialogue Generation,True,False,True
2021.emnlp-main.402,EMNLP,2021,Dialogue Generation,True,False,True
2021.emnlp-main.179,EMNLP,2021,Dialogue Generation,True,False,True
2021.emnlp-main.140,EMNLP,2021,Dialogue Generation,True,False,False
2021.emnlp-main.355,EMNLP,2021,Dialogue Generation,True,False,True
2021.emnlp-main.620,EMNLP,2021,Dialogue Generation,True,False,False
2021.emnlp-main.619,EMNLP,2021,Dialogue Generation,True,False,True
2021.emnlp-main.356,EMNLP,2021,Dialogue Generation,True,False,True
2021.emnlp-main.592,EMNLP,2021,Dialogue Generation,True,False,True
2021.emnlp-main.169,EMNLP,2021,Dialogue Generation,True,False,True
2021.emnlp-main.498,EMNLP,2021,Dialogue Generation,True,False,False
2025.acl-long.863,ACL,2025,Dialogue Generation,True,True,True
2025.acl-long.924,ACL,2025,Dialogue Generation,True,True,False
2025.acl-long.999,ACL,2025,Dialogue Generation,True,False,True
2025.acl-long.704,ACL,2025,Dialogue Generation,True,True,True
2025.acl-long.586,ACL,2025,Dialogue Generation,True,True,True
2025.acl-long.1252,ACL,2025,Dialogue Generation,True,True,True
2025.acl-long.1481,ACL,2025,Dialogue Generation,True,True,False
2025.acl-long.1024,ACL,2025,Dialogue Generation,True,True,True
2025.acl-long.1395,ACL,2025,Dialogue Generation,True,True,True
2025.acl-long.596,ACL,2025,Dialogue Generation,True,False,True
2025.acl-long.1235,ACL,2025,Dialogue Generation,True,False,True
2025.acl-long.1050,ACL,2025,Dialogue Generation,True,True,True
2025.acl-long.147,ACL,2025,Dialogue Generation,True,True,False
2025.acl-long.794,ACL,2025,Dialogue Generation,True,False,False
2025.acl-long.879,ACL,2025,Dialogue Generation,True,True,True
2025.acl-long.1049,ACL,2025,Dialogue Generation,True,True,True
2025.acl-long.328,ACL,2025,Dialogue Generation,False,True,False
2025.acl-long.1282,ACL,2025,Dialogue Generation,True,True,False
2025.acl-long.709,ACL,2025,Dialogue Generation,True,True,False
2025.acl-long.542,ACL,2025,Dialogue Generation,True,True,True
2025.acl-long.603,ACL,2025,Dialogue Generation,True,True,True
2025.acl-long.1017,ACL,2025,Dialogue Generation,False,True,True
2025.acl-long.1566,ACL,2025,Dialogue Generation,True,True,False
2025.acl-long.607,ACL,2025,Dialogue Generation,True,True,False
2025.acl-long.184,ACL,2025,Dialogue Generation,True,False,True
2025.acl-long.963,ACL,2025,Dialogue Generation,True,True,True
2025.acl-long.1576,ACL,2025,Dialogue Generation,True,True,True
2025.acl-long.55,ACL,2025,Dialogue Generation,True,True,True
2025.acl-long.1408,ACL,2025,Dialogue Generation,True,True,False
2025.acl-long.613,ACL,2025,Dialogue Generation,True,True,True
2025.acl-long.1435,ACL,2025,Dialogue Generation,True,True,False
2025.acl-long.1064,ACL,2025,Dialogue Generation,True,True,True
2025.acl-long.900,ACL,2025,Dialogue Generation,True,True,True
2025.acl-long.1502,ACL,2025,Dialogue Generation,False,False,True
2025.acl-long.993,ACL,2025,Dialogue Generation,True,True,True
2025.acl-long.219,ACL,2025,Dialogue Generation,True,False,False
2025.acl-long.1333,ACL,2025,Dialogue Generation,False,True,True
2025.acl-long.605,ACL,2025,Dialogue Generation,True,False,True
2025.acl-long.237,ACL,2025,Dialogue Generation,True,True,True
2025.acl-long.106,ACL,2025,Dialogue Generation,True,False,True
2025.acl-long.846,ACL,2025,Dialogue Generation,True,True,True
2025.acl-long.1594,ACL,2025,Dialogue Generation,True,True,True
2025.acl-long.1200,ACL,2025,Dialogue Generation,True,True,True
2025.acl-long.544,ACL,2025,Dialogue Generation,True,True,False
2025.acl-long.397,ACL,2025,Dialogue Generation,True,True,False
2025.acl-long.553,ACL,2025,Dialogue Generation,True,True,True
2025.acl-long.1065,ACL,2025,Dialogue Generation,True,False,True
2025.acl-long.1440,ACL,2025,Dialogue Generation,False,False,True
2025.acl-long.1207,ACL,2025,Dialogue Generation,True,True,True
2025.acl-long.413,ACL,2025,Dialogue Generation,True,True,True
2025.acl-long.731,ACL,2025,Dialogue Generation,True,True,True
2025.acl-long.1580,ACL,2025,Dialogue Generation,True,True,True
2025.acl-long.394,ACL,2025,Dialogue Generation,True,True,False
2025.acl-long.1203,ACL,2025,Dialogue Generation,True,True,True
2025.acl-long.1096,ACL,2025,Dialogue Generation,True,True,True
2025.acl-long.972,ACL,2025,Dialogue Generation,True,True,False
2025.acl-long.1259,ACL,2025,Dialogue Generation,False,False,True
2025.acl-long.1323,ACL,2025,Dialogue Generation,True,False,True
2025.acl-long.112,ACL,2025,Dialogue Generation,True,False,False
2025.acl-long.1016,ACL,2025,Dialogue Generation,True,True,True
2025.acl-long.1025,ACL,2025,Dialogue Generation,True,True,True
2025.acl-long.344,ACL,2025,Dialogue Generation,True,False,False
2025.acl-long.758,ACL,2025,Dialogue Generation,True,True,True
2025.acl-long.608,ACL,2025,Dialogue Generation,True,True,True
2025.acl-long.504,ACL,2025,Dialogue Generation,True,True,True
2025.acl-long.1171,ACL,2025,Dialogue Generation,True,False,True
2025.acl-long.1021,ACL,2025,Dialogue Generation,True,True,True
2025.acl-long.641,ACL,2025,Dialogue Generation,True,False,True
2025.acl-long.151,ACL,2025,Dialogue Generation,True,True,True
2025.acl-long.728,ACL,2025,Dialogue Generation,False,False,True
2025.acl-long.1046,ACL,2025,Dialogue Generation,True,True,True
2025.acl-long.549,ACL,2025,Dialogue Generation,True,True,False
2025.acl-long.738,ACL,2025,Dialogue Generation,True,False,False
2025.acl-long.1161,ACL,2025,Dialogue Generation,True,True,True
2025.acl-long.293,ACL,2025,Dialogue Generation,False,True,True
2025.acl-long.590,ACL,2025,Dialogue Generation,True,True,False
2022.acl-long.425,ACL,2022,Dialogue Generation,False,False,True
2022.acl-long.211,ACL,2022,Dialogue Generation,True,False,True
2022.acl-long.445,ACL,2022,Dialogue Generation,True,False,True
2022.acl-long.338,ACL,2022,Dialogue Generation,True,False,True
2022.acl-long.25,ACL,2022,Dialogue Generation,True,False,True
2022.acl-long.68,ACL,2022,Dialogue Generation,True,False,True
2022.acl-long.221,ACL,2022,Dialogue Generation,True,False,True
2022.acl-long.9,ACL,2022,Dialogue Generation,True,False,True
2022.acl-long.522,ACL,2022,Dialogue Generation,True,False,True
2022.acl-long.88,ACL,2022,Dialogue Generation,True,False,True
2022.acl-long.57,ACL,2022,Dialogue Generation,True,False,True
2022.acl-long.550,ACL,2022,Dialogue Generation,True,False,True
2022.acl-long.547,ACL,2022,Dialogue Generation,True,False,True
2022.acl-long.24,ACL,2022,Dialogue Generation,True,False,True
2022.acl-long.579,ACL,2022,Dialogue Generation,True,False,True
2022.acl-long.224,ACL,2022,Dialogue Generation,True,False,True
2022.acl-long.8,ACL,2022,Dialogue Generation,True,False,True
2022.acl-long.349,ACL,2022,Dialogue Generation,True,False,True
2022.acl-long.115,ACL,2022,Dialogue Generation,True,False,True
2022.acl-long.284,ACL,2022,Dialogue Generation,True,False,True
2022.acl-long.80,ACL,2022,Dialogue Generation,True,False,False
2022.acl-long.263,ACL,2022,Dialogue Generation,True,False,True
2022.acl-long.333,ACL,2022,Dialogue Generation,True,False,True
2022.acl-long.319,ACL,2022,Dialogue Generation,True,False,True
2022.acl-long.270,ACL,2022,Dialogue Generation,True,False,True
2022.acl-long.447,ACL,2022,Dialogue Generation,True,False,True
2022.acl-long.290,ACL,2022,Dialogue Generation,True,False,False
2022.acl-long.73,ACL,2022,Dialogue Generation,True,False,True
2023.acl-long.757,ACL,2023,Dialogue Generation,True,False,True
2023.acl-long.100,ACL,2023,Dialogue Generation,True,False,False
2023.acl-long.405,ACL,2023,Dialogue Generation,True,False,True
2023.acl-long.167,ACL,2023,Dialogue Generation,True,False,True
2023.acl-long.241,ACL,2023,Dialogue Generation,True,False,True
2023.acl-long.857,ACL,2023,Dialogue Generation,True,False,False
2023.acl-long.382,ACL,2023,Dialogue Generation,False,False,True
2023.acl-long.163,ACL,2023,Dialogue Generation,True,False,True
2023.acl-long.97,ACL,2023,Dialogue Generation,True,False,True
2023.acl-long.719,ACL,2023,Dialogue Generation,True,False,True
2023.acl-long.70,ACL,2023,Dialogue Generation,True,False,True
2023.acl-long.225,ACL,2023,Dialogue Generation,True,False,True
2023.acl-long.684,ACL,2023,Dialogue Generation,True,False,True
2023.acl-long.839,ACL,2023,Dialogue Generation,False,False,True
2023.acl-long.123,ACL,2023,Dialogue Generation,True,False,True
2023.acl-long.624,ACL,2023,Dialogue Generation,True,False,True
2023.acl-long.50,ACL,2023,Dialogue Generation,True,False,True
2023.acl-long.7,ACL,2023,Dialogue Generation,True,False,True
2023.acl-long.561,ACL,2023,Dialogue Generation,True,False,True
2023.acl-long.793,ACL,2023,Dialogue Generation,True,True,True
2023.acl-long.33,ACL,2023,Dialogue Generation,True,False,True
2023.acl-long.425,ACL,2023,Dialogue Generation,True,False,False
2023.acl-long.276,ACL,2023,Dialogue Generation,True,False,True
2023.acl-long.760,ACL,2023,Dialogue Generation,True,False,True
2023.acl-long.345,ACL,2023,Dialogue Generation,True,False,False
2023.acl-long.627,ACL,2023,Dialogue Generation,True,False,False
2023.acl-long.468,ACL,2023,Dialogue Generation,True,False,True
2023.acl-long.419,ACL,2023,Dialogue Generation,True,False,True
2023.acl-long.791,ACL,2023,Dialogue Generation,True,False,True
2023.acl-long.433,ACL,2023,Dialogue Generation,True,False,True
2023.acl-long.1,ACL,2023,Dialogue Generation,True,False,True
2023.acl-long.593,ACL,2023,Dialogue Generation,True,False,True
2023.acl-long.758,ACL,2023,Dialogue Generation,True,False,True
2023.acl-long.608,ACL,2023,Dialogue Generation,True,False,True
2023.acl-long.453,ACL,2023,Dialogue Generation,True,False,True
2023.acl-long.457,ACL,2023,Dialogue Generation,True,False,True
2023.acl-long.96,ACL,2023,Dialogue Generation,True,False,True
2023.acl-long.553,ACL,2023,Dialogue Generation,True,False,True
2023.acl-long.158,ACL,2023,Dialogue Generation,True,False,True
2023.acl-long.407,ACL,2023,Dialogue Generation,True,False,True
2023.acl-long.250,ACL,2023,Dialogue Generation,True,False,True
2023.acl-long.494,ACL,2023,Dialogue Generation,True,False,False
2023.acl-long.685,ACL,2023,Dialogue Generation,True,False,True
2023.acl-long.224,ACL,2023,Dialogue Generation,True,False,True
2023.acl-long.299,ACL,2023,Dialogue Generation,True,False,True
2023.acl-long.533,ACL,2023,Dialogue Generation,True,False,False
2023.acl-long.185,ACL,2023,Dialogue Generation,True,False,True
2023.acl-long.417,ACL,2023,Dialogue Generation,True,False,False
2023.acl-long.672,ACL,2023,Dialogue Generation,True,False,False
2023.acl-long.493,ACL,2023,Dialogue Generation,True,False,False
2023.acl-long.253,ACL,2023,Dialogue Generation,True,False,True
2024.acl-long.617,ACL,2024,Dialogue Generation,True,True,False
2024.acl-long.93,ACL,2024,Dialogue Generation,False,True,True
2024.acl-long.401,ACL,2024,Dialogue Generation,False,True,True
2024.acl-long.723,ACL,2024,Dialogue Generation,True,False,True
2024.acl-long.170,ACL,2024,Dialogue Generation,True,False,True
2024.acl-long.481,ACL,2024,Dialogue Generation,True,True,False
2024.acl-long.358,ACL,2024,Dialogue Generation,True,False,True
2024.acl-long.471,ACL,2024,Dialogue Generation,True,False,False
2024.acl-long.525,ACL,2024,Dialogue Generation,True,True,True
2024.acl-long.860,ACL,2024,Dialogue Generation,True,False,False
2024.acl-long.143,ACL,2024,Dialogue Generation,True,False,False
2024.acl-long.99,ACL,2024,Dialogue Generation,False,True,True
2024.acl-long.325,ACL,2024,Dialogue Generation,True,True,True
2024.acl-long.262,ACL,2024,Dialogue Generation,True,True,True
2024.acl-long.572,ACL,2024,Dialogue Generation,True,False,True
2024.acl-long.813,ACL,2024,Dialogue Generation,True,False,True
2024.acl-long.591,ACL,2024,Dialogue Generation,True,True,True
2024.acl-long.770,ACL,2024,Dialogue Generation,True,False,False
2024.acl-long.47,ACL,2024,Dialogue Generation,True,True,True
2024.acl-long.511,ACL,2024,Dialogue Generation,True,True,True
2024.acl-long.152,ACL,2024,Dialogue Generation,True,True,True
2024.acl-long.577,ACL,2024,Dialogue Generation,True,False,False
2024.acl-long.423,ACL,2024,Dialogue Generation,True,True,True
2024.acl-long.698,ACL,2024,Dialogue Generation,True,True,True
2024.acl-long.424,ACL,2024,Dialogue Generation,True,True,True
2024.acl-long.303,ACL,2024,Dialogue Generation,True,True,False
2024.acl-long.658,ACL,2024,Dialogue Generation,True,False,True
2024.acl-long.672,ACL,2024,Dialogue Generation,True,False,True
2024.acl-long.307,ACL,2024,Dialogue Generation,True,False,True
2024.acl-long.82,ACL,2024,Dialogue Generation,True,True,True
2024.acl-long.417,ACL,2024,Dialogue Generation,True,True,True
2024.acl-long.138,ACL,2024,Dialogue Generation,True,False,False
2024.acl-long.611,ACL,2024,Dialogue Generation,True,False,True
2024.acl-long.745,ACL,2024,Dialogue Generation,True,True,True
2024.acl-long.612,ACL,2024,Dialogue Generation,True,True,False
2024.acl-long.186,ACL,2024,Dialogue Generation,True,False,False
2024.acl-long.219,ACL,2024,Dialogue Generation,True,True,True
2024.acl-long.102,ACL,2024,Dialogue Generation,True,True,True
2024.acl-long.523,ACL,2024,Dialogue Generation,True,True,True
2024.acl-long.473,ACL,2024,Dialogue Generation,True,False,False
2024.acl-long.638,ACL,2024,Dialogue Generation,True,True,True
2024.acl-long.92,ACL,2024,Dialogue Generation,True,True,True
2024.acl-long.842,ACL,2024,Dialogue Generation,True,False,False
2021.naacl-main.120,NAACL,2021,Dialogue Generation,True,False,True
2021.naacl-main.124,NAACL,2021,Dialogue Generation,True,False,True
2021.naacl-main.446,NAACL,2021,Dialogue Generation,True,False,True
2021.naacl-main.157,NAACL,2021,Dialogue Generation,True,False,True
2021.naacl-main.262,NAACL,2021,Dialogue Generation,True,False,True
2021.naacl-main.123,NAACL,2021,Dialogue Generation,True,False,True
2021.naacl-main.80,NAACL,2021,Dialogue Generation,True,False,True
2021.naacl-main.392,NAACL,2021,Dialogue Generation,True,False,True
2021.naacl-main.235,NAACL,2021,Dialogue Generation,True,False,True
2021.naacl-main.60,NAACL,2021,Dialogue Generation,True,False,True
2021.naacl-main.64,NAACL,2021,Dialogue Generation,True,False,True
2021.naacl-main.240,NAACL,2021,Dialogue Generation,True,False,True
2021.naacl-main.449,NAACL,2021,Dialogue Generation,True,False,False
2021.naacl-main.267,NAACL,2021,Dialogue Generation,True,False,True
2021.naacl-main.430,NAACL,2021,Dialogue Generation,True,False,True
2021.naacl-main.450,NAACL,2021,Dialogue Generation,True,False,True
2021.inlg-1.8,INLG,2021,Dialogue Generation,True,False,True
2021.inlg-1.37,INLG,2021,Dialogue Generation,True,False,True
2021.inlg-1.5,INLG,2021,Dialogue Generation,False,False,False
2021.inlg-1.10,INLG,2021,Dialogue Generation,True,False,True
2021.inlg-1.39,INLG,2021,Dialogue Generation,True,False,True
2021.inlg-1.9,INLG,2021,Dialogue Generation,True,False,True
2020.inlg-1.46,INLG,2020,Dialogue Generation,True,False,True
2020.inlg-1.35,INLG,2020,Dialogue Generation,True,False,True
2020.inlg-1.26,INLG,2020,Dialogue Generation,True,False,False
